,MedHouseVal
6349,2.058
6350,1.852
6351,2.356
6352,2.448
6353,2.766
6354,1.625
6355,1.52
6356,2.889
6357,0.509
6358,1.875
6359,1.737
6360,2.379
6361,1.795
6362,2.537
6363,1.305
6364,0.826
6365,4.167
6366,3.532
6367,3.629
6368,1.266
6369,1.995
6370,2.945
6371,3.222
6372,2.537
6373,1.984
6374,1.588
6375,5.00001
6376,0.875
6377,0.917
6378,1.846
6379,0.557
6380,1.813
6381,3.694
6382,1.748
6383,1.741
6384,0.851
6385,2.909
6386,2.125
6387,0.714
6388,0.521
6389,2.16
6390,1.688
6391,0.652
6392,2.326
6393,1.128
6394,3.134
6395,3.134
6396,5.00001
6397,0.95
6398,1.145
6399,2.857
6400,2.62
6401,5.00001
6402,5.00001
6403,1.429
6404,3.25
6405,1.216
6406,1.732
6407,2.396
6408,1.125
6409,2.553
6410,2.269
6411,2.008
6412,1.644
6413,5.00001
6414,0.875
6415,1.984
6416,3.898
6417,2.773
6418,3.582
6419,0.659
6420,1.63
6421,1.744
6422,1.598
6423,2.935
6424,2.068
6425,1.099
6426,3.49
6427,2.07
6428,2.561
6429,3.143
6430,1.5
6431,1.079
6432,2.187
6433,2.093
6434,5.00001
6435,2.247
6436,0.831
6437,1.398
6438,3.599
6439,1.088
6440,1.923
6441,2.86
6442,2.604
6443,0.871
6444,3.12
6445,1.318
6446,0.48
6447,1.125
6448,0.638
6449,2.426
6450,2.784
6451,2.428
6452,1.143
6453,1.86
6454,0.97
6455,3.793
6456,3.588
6457,1.145
6458,2.698
6459,1.753
6460,1.621
6461,0.786
6462,1.129
6463,3.047
6464,0.816
6465,0.675
6466,2.518
6467,1.526
6468,1.683
6469,0.627
6470,1.387
6471,1.167
6472,2.191
6473,0.833
6474,2.245
6475,0.95
6476,1.107
6477,0.928
6478,5.00001
6479,1.236
6480,1.523
6481,1.805
6482,0.961
6483,1.225
6484,0.992
6485,0.813
6486,1.588
6487,0.675
6488,1.364
6489,2.075
6490,2.464
6491,5.0
6492,1.623
6493,1.125
6494,1.789
6495,3.37
6496,0.848
6497,2.254
6498,0.924
6499,1.646
6500,2.477
6501,5.00001
6502,3.534
6503,3.403
6504,2.232
6505,2.883
6506,3.655
6507,0.646
6508,1.429
6509,1.095
6510,1.938
6511,2.167
6512,1.125
6513,1.708
6514,2.815
6515,0.575
6516,4.1
6517,3.682
6518,5.00001
6519,2.048
6520,2.513
6521,2.302
6522,0.944
6523,1.952
6524,2.824
6525,5.00001
6526,4.185
6527,3.814
6528,2.276
6529,3.233
6530,1.847
6531,4.333
6532,2.265
6533,3.368
6534,4.436
6535,2.053
6536,2.261
6537,5.00001
6538,0.611
6539,1.642
6540,1.838
6541,2.169
6542,0.979
6543,0.713
6544,0.533
6545,2.319
6546,3.561
6547,2.034
6548,5.00001
6549,1.096
6550,3.171
6551,0.544
6552,2.444
6553,1.848
6554,2.237
6555,0.932
6556,2.125
6557,1.657
6558,5.00001
6559,0.543
6560,2.812
6561,1.352
6562,1.858
6563,1.828
6564,2.25
6565,2.811
6566,0.819
6567,0.59
6568,1.586
6569,1.191
6570,2.108
6571,1.292
6572,1.25
6573,2.813
6574,0.723
6575,1.0
6576,0.798
6577,0.938
6578,1.088
6579,1.689
6580,2.273
6581,2.253
6582,5.00001
6583,4.127
6584,2.345
6585,1.869
6586,0.631
6587,3.444
6588,0.586
6589,0.6
6590,0.879
6591,1.194
6592,2.207
6593,1.935
6594,3.162
6595,3.219
6596,3.071
6597,2.201
6598,4.147
6599,1.212
6600,1.455
6601,0.727
6602,1.554
6603,4.93
6604,1.435
6605,3.678
6606,2.258
6607,1.42
6608,3.782
6609,2.138
6610,1.094
6611,2.098
6612,3.089
6613,1.094
6614,1.556
6615,0.879
6616,2.017
6617,1.838
6618,0.781
6619,2.802
6620,2.43
6621,2.254
6622,0.534
6623,0.592
6624,1.694
6625,1.739
6626,1.317
6627,2.373
6628,1.372
6629,1.225
6630,0.591
6631,0.675
6632,1.432
6633,1.832
6634,0.972
6635,1.709
6636,1.626
6637,1.21
6638,4.2
6639,0.797
6640,2.822
6641,5.00001
6642,2.768
6643,1.974
6644,1.99
6645,1.5
6646,0.731
6647,2.73
6648,1.996
6649,2.187
6650,0.996
6651,1.759
6652,2.212
6653,0.85
6654,1.125
6655,1.469
6656,1.65
6657,1.516
6658,1.936
6659,1.125
6660,0.798
6661,2.482
6662,1.411
6663,1.908
6664,2.047
6665,1.842
6666,1.84
6667,2.345
6668,4.932
6669,5.00001
6670,0.995
6671,1.832
6672,3.5
6673,0.75
6674,5.00001
6675,1.125
6676,1.307
6677,1.626
6678,2.96
6679,4.179
6680,3.404
6681,2.621
6682,0.735
6683,0.915
6684,0.67
6685,1.029
6686,2.736
6687,3.097
6688,1.744
6689,1.175
6690,0.771
6691,2.163
6692,1.196
6693,3.464
6694,3.839
6695,1.911
6696,2.116
6697,0.573
6698,1.877
6699,3.141
6700,2.4
6701,1.917
6702,1.92
6703,1.825
6704,2.146
6705,0.832
6706,5.00001
6707,2.304
6708,5.00001
6709,3.549
6710,1.9
6711,1.869
6712,1.505
6713,2.186
6714,3.09
6715,4.329
6716,1.653
6717,0.746
6718,3.975
6719,2.659
6720,5.00001
6721,0.68
6722,0.926
6723,0.915
6724,1.487
6725,2.09
6726,1.333
6727,2.289
6728,3.556
6729,1.646
6730,1.196
6731,1.531
6732,2.229
6733,2.542
6734,1.683
6735,1.984
6736,1.378
6737,1.534
6738,3.607
6739,5.00001
6740,1.405
6741,3.37
6742,1.63
6743,0.622
6744,2.722
6745,1.369
6746,2.094
6747,1.827
6748,1.966
6749,1.36
6750,1.396
6751,0.609
6752,2.728
6753,1.163
6754,0.808
6755,2.542
6756,3.782
6757,1.508
6758,1.898
6759,1.794
6760,0.813
6761,0.866
6762,1.052
6763,1.123
6764,5.00001
6765,1.174
6766,1.615
6767,2.688
6768,2.003
6769,0.94
6770,1.998
6771,0.55
6772,2.325
6773,1.425
6774,1.702
6775,1.886
6776,3.504
6777,0.865
6778,0.882
6779,3.367
6780,1.892
6781,2.625
6782,3.944
6783,1.615
6784,2.587
6785,2.439
6786,0.976
6787,0.783
6788,1.125
6789,1.104
6790,2.598
6791,2.003
6792,1.395
6793,1.8
6794,1.739
6795,1.826
6796,0.982
6797,2.384
6798,3.95
6799,0.713
6800,2.373
6801,0.77
6802,0.627
6803,0.884
6804,0.914
6805,1.522
6806,1.375
6807,2.313
6808,1.5
6809,0.525
6810,1.0
6811,1.472
6812,1.792
6813,1.627
6814,2.063
6815,0.896
6816,2.676
6817,0.996
6818,0.673
6819,3.275
6820,0.944
6821,1.711
6822,0.905
6823,2.277
6824,4.361
6825,1.62
6826,1.421
6827,3.492
6828,1.521
6829,1.708
6830,1.641
6831,0.85
6832,2.778
6833,1.118
6834,1.107
6835,4.096
6836,2.256
6837,1.203
6838,2.832
6839,3.61
6840,0.866
6841,0.945
6842,1.535
6843,1.808
6844,2.419
6845,0.975
6846,2.188
6847,1.449
6848,0.714
6849,0.583
6850,0.656
6851,0.469
6852,3.524
6853,3.339
6854,2.867
6855,1.625
6856,2.026
6857,1.604
6858,1.425
6859,2.559
6860,1.25
6861,3.5
6862,5.00001
6863,2.34
6864,1.883
6865,1.093
6866,4.159
6867,1.72
6868,1.649
6869,1.375
6870,3.75
6871,0.475
6872,3.198
6873,0.993
6874,1.609
6875,0.468
6876,1.272
6877,0.886
6878,1.052
6879,2.952
6880,2.125
6881,1.295
6882,0.968
6883,1.3
6884,0.57
6885,2.167
6886,3.486
6887,1.67
6888,0.683
6889,2.438
6890,0.852
6891,0.996
6892,2.425
6893,3.744
6894,3.261
6895,5.00001
6896,3.875
6897,4.075
6898,0.67
6899,0.608
6900,1.763
6901,5.00001
6902,0.543
6903,1.5
6904,1.844
6905,3.5
6906,0.938
6907,0.584
6908,1.556
6909,1.813
6910,0.839
6911,2.583
6912,3.005
6913,4.456
6914,0.654
6915,2.476
6916,2.611
6917,2.216
6918,3.0
6919,2.194
6920,0.855
6921,4.167
6922,1.029
6923,1.051
6924,1.563
6925,2.196
6926,1.5
6927,4.5
6928,3.314
6929,1.36
6930,1.185
6931,0.722
6932,0.96
6933,1.458
6934,0.898
6935,2.374
6936,1.327
6937,4.116
6938,5.00001
6939,2.37
6940,1.139
6941,1.354
6942,4.222
6943,1.394
6944,2.25
6945,4.391
6946,2.308
6947,1.738
6948,5.00001
6949,1.406
6950,2.23
6951,2.758
6952,0.847
6953,3.138
6954,3.625
6955,1.027
6956,1.588
6957,1.99
6958,2.12
6959,2.276
6960,1.495
6961,1.793
6962,0.998
6963,1.623
6964,0.613
6965,1.046
6966,0.904
6967,1.612
6968,0.783
6969,0.892
6970,1.25
6971,3.796
6972,1.257
6973,1.635
6974,2.726
6975,3.943
6976,1.474
6977,1.146
6978,1.194
6979,3.214
6980,4.462
6981,4.433
6982,1.434
6983,5.00001
6984,2.621
6985,4.333
6986,0.905
6987,1.5
6988,3.7
6989,1.654
6990,0.731
6991,1.45
6992,2.543
6993,1.098
6994,1.317
6995,1.519
6996,1.791
6997,2.25
6998,2.691
6999,2.876
7000,2.935
7001,2.848
7002,3.259
7003,1.748
7004,2.889
7005,0.926
7006,3.659
7007,1.684
7008,4.473
7009,1.527
7010,1.749
7011,2.739
7012,2.627
7013,2.431
7014,1.092
7015,0.74
7016,2.167
7017,5.00001
7018,4.976
7019,2.491
7020,1.603
7021,5.00001
7022,1.25
7023,1.435
7024,5.00001
7025,1.618
7026,1.463
7027,0.6
7028,5.00001
7029,0.875
7030,4.265
7031,0.946
7032,3.303
7033,2.786
7034,1.672
7035,1.761
7036,2.269
7037,1.422
7038,1.917
7039,1.737
7040,2.217
7041,1.669
7042,0.988
7043,0.619
7044,1.932
7045,2.706
7046,1.392
7047,5.00001
7048,1.57
7049,2.098
7050,0.717
7051,0.535
7052,2.522
7053,1.979
7054,2.583
7055,0.883
7056,5.00001
7057,1.108
7058,1.448
7059,1.7
7060,5.00001
7061,1.378
7062,1.72
7063,0.713
7064,1.483
7065,1.795
7066,1.75
7067,1.831
7068,0.712
7069,1.731
7070,3.066
7071,3.099
7072,5.00001
7073,1.234
7074,2.945
7075,1.163
7076,2.767
7077,1.875
7078,3.28
7079,0.3
7080,5.00001
7081,3.369
7082,1.083
7083,1.056
7084,2.537
7085,2.483
7086,0.55
7087,1.654
7088,2.083
7089,4.75
7090,2.5
7091,2.674
7092,4.563
7093,2.0
7094,2.337
7095,2.719
7096,1.625
7097,0.644
7098,1.872
7099,0.325
7100,1.954
7101,1.724
7102,1.063
7103,4.148
7104,2.592
7105,2.43
7106,4.846
7107,1.572
7108,1.268
7109,4.147
7110,0.916
7111,0.718
7112,0.939
7113,1.74
7114,2.095
7115,1.661
7116,1.598
7117,1.393
7118,2.636
7119,1.6
7120,3.167
7121,1.524
7122,1.327
7123,2.231
7124,1.519
7125,1.441
7126,1.301
7127,1.542
7128,2.091
7129,1.125
7130,1.114
7131,0.982
7132,2.422
7133,0.883
7134,1.375
7135,1.523
7136,1.741
7137,1.458
7138,2.269
7139,1.375
7140,2.289
7141,1.439
7142,2.682
7143,1.464
7144,0.608
7145,1.481
7146,5.00001
7147,1.714
7148,2.203
7149,0.612
7150,0.534
7151,3.284
7152,0.728
7153,5.00001
7154,3.964
7155,2.353
7156,3.134
7157,0.769
7158,2.575
7159,1.55
7160,1.935
7161,2.6
7162,1.93
7163,2.212
7164,1.306
7165,4.244
7166,3.862
7167,2.554
7168,1.584
7169,1.272
7170,2.042
7171,2.019
7172,2.356
7173,0.796
7174,4.112
7175,2.529
7176,2.338
7177,1.063
7178,3.417
7179,0.918
7180,4.956
7181,3.118
7182,2.023
7183,1.038
7184,3.68
7185,2.981
7186,2.25
7187,1.03
7188,1.78
7189,1.917
7190,1.422
7191,1.693
7192,0.858
7193,1.322
7194,1.635
7195,3.153
7196,2.082
7197,1.107
7198,5.00001
7199,2.864
7200,1.45
7201,1.219
7202,3.216
7203,1.004
7204,2.083
7205,1.625
7206,0.598
7207,0.555
7208,1.588
7209,2.309
7210,3.527
7211,1.3
7212,2.036
7213,1.714
7214,1.628
7215,4.933
7216,2.713
7217,5.00001
7218,2.003
7219,1.961
7220,1.199
7221,0.724
7222,1.632
7223,2.854
7224,1.117
7225,2.471
7226,0.73
7227,1.471
7228,1.185
7229,3.161
7230,5.00001
7231,1.597
7232,2.927
7233,2.815
7234,0.735
7235,0.491
7236,3.058
7237,1.366
7238,2.364
7239,3.59
7240,1.615
7241,2.25
7242,1.78
7243,2.857
7244,2.891
7245,2.0
7246,2.276
7247,0.806
7248,2.783
7249,4.441
7250,1.497
7251,3.5
7252,1.919
7253,0.743
7254,1.907
7255,2.01
7256,0.562
7257,5.00001
7258,5.00001
7259,1.35
7260,3.881
7261,3.304
7262,3.978
7263,1.381
7264,5.00001
7265,1.113
7266,2.307
7267,2.583
7268,1.5
7269,2.2
7270,1.214
7271,1.406
7272,3.243
7273,1.625
7274,5.00001
7275,2.665
7276,1.161
7277,2.199
7278,2.973
7279,2.792
7280,1.75
7281,5.00001
7282,1.852
7283,0.926
7284,0.828
7285,4.22
7286,2.188
7287,0.876
7288,1.542
7289,2.512
7290,1.292
7291,1.622
7292,3.647
7293,2.037
7294,4.929
7295,0.388
7296,3.295
7297,2.926
7298,1.833
7299,2.221
7300,1.591
7301,1.824
7302,1.395
7303,0.847
7304,0.888
7305,3.601
7306,1.162
7307,2.583
7308,1.625
7309,1.158
7310,1.903
7311,0.912
7312,1.464
7313,3.8
7314,0.926
7315,1.783
7316,2.941
7317,1.392
7318,1.726
7319,1.781
7320,2.576
7321,0.882
7322,0.628
7323,0.703
7324,3.366
7325,1.883
7326,1.561
7327,1.563
7328,2.165
7329,1.61
7330,3.467
7331,2.432
7332,2.188
7333,1.292
7334,1.026
7335,1.232
7336,2.92
7337,0.762
7338,2.279
7339,1.731
7340,1.712
7341,1.014
7342,0.727
7343,1.852
7344,1.714
7345,1.091
7346,5.00001
7347,1.281
7348,1.752
7349,1.974
7350,2.043
7351,1.385
7352,3.053
7353,1.585
7354,2.902
7355,3.663
7356,1.446
7357,2.051
7358,1.561
7359,1.807
7360,2.494
7361,2.028
7362,1.584
7363,0.853
7364,3.414
7365,1.652
7366,0.64
7367,2.269
7368,0.762
7369,2.0
7370,3.179
7371,2.0
7372,2.512
7373,1.635
7374,4.213
7375,0.526
7376,1.829
7377,1.058
7378,1.279
7379,2.613
7380,1.65
7381,3.493
7382,1.077
7383,2.386
7384,4.234
7385,2.931
7386,2.239
7387,2.375
7388,3.885
7389,2.332
7390,1.042
7391,4.25
7392,1.094
7393,1.58
7394,2.34
7395,2.407
7396,3.864
7397,2.539
7398,0.684
7399,1.897
7400,3.625
7401,2.125
7402,0.904
7403,4.345
7404,1.125
7405,0.961
7406,0.788
7407,1.333
7408,3.618
7409,2.619
7410,3.24
7411,0.695
7412,2.431
7413,1.441
7414,0.67
7415,1.385
7416,1.676
7417,1.625
7418,0.943
7419,0.917
7420,3.571
7421,2.75
7422,2.941
7423,2.114
7424,1.014
7425,1.8
7426,1.856
7427,0.591
7428,1.845
7429,2.683
7430,2.247
7431,1.578
7432,2.884
7433,4.208
7434,2.188
7435,1.005
7436,2.005
7437,3.019
7438,3.477
7439,1.344
7440,0.784
7441,2.155
7442,0.938
7443,3.718
7444,1.509
7445,0.58
7446,1.918
7447,1.833
7448,1.655
7449,1.598
7450,3.599
7451,1.956
7452,2.133
7453,0.488
7454,2.321
7455,1.276
7456,1.814
7457,1.279
7458,1.198
7459,1.261
7460,1.053
7461,1.947
7462,2.01
7463,2.44
7464,1.838
7465,2.882
7466,3.357
7467,1.887
7468,1.446
7469,2.233
7470,0.948
7471,1.719
7472,2.154
7473,1.715
7474,3.842
7475,3.312
7476,2.547
7477,1.042
7478,1.585
7479,2.849
7480,0.699
7481,1.352
7482,3.189
7483,3.96
7484,3.101
7485,2.375
7486,1.0
7487,5.00001
7488,3.155
7489,1.879
7490,5.00001
7491,0.847
7492,1.202
7493,2.18
7494,2.324
7495,3.159
7496,2.989
7497,0.97
7498,2.871
7499,0.612
7500,5.00001
7501,0.879
7502,2.635
7503,2.685
7504,5.00001
7505,0.726
7506,1.775
7507,1.55
7508,0.951
7509,5.00001
7510,1.117
7511,1.034
7512,0.555
7513,1.508
7514,2.256
7515,1.432
7516,2.221
7517,2.188
7518,1.844
7519,3.536
7520,3.229
7521,0.425
7522,1.742
7523,2.444
7524,3.442
7525,3.461
7526,3.511
7527,3.013
7528,1.152
7529,4.392
7530,0.809
7531,0.673
7532,1.197
7533,5.00001
7534,0.886
7535,1.299
7536,0.654
7537,1.824
7538,2.115
7539,1.727
7540,0.946
7541,0.704
7542,1.406
7543,2.581
7544,1.317
7545,2.536
7546,0.813
7547,1.19
7548,0.788
7549,0.988
7550,1.514
7551,0.938
7552,3.667
7553,1.143
7554,2.842
7555,3.626
7556,1.875
7557,1.791
7558,2.182
7559,1.0
7560,2.634
7561,3.397
7562,2.238
7563,1.366
7564,1.563
7565,5.00001
7566,2.258
7567,2.25
7568,2.641
7569,2.181
7570,1.125
7571,1.653
7572,1.171
7573,1.951
7574,4.0
7575,1.375
7576,1.375
7577,2.284
7578,1.979
7579,2.033
7580,1.514
7581,1.469
7582,1.547
7583,2.205
7584,1.066
7585,4.232
7586,3.3
7587,1.09
7588,1.262
7589,2.294
7590,1.279
7591,0.942
7592,1.686
7593,2.482
7594,1.604
7595,0.815
7596,1.742
7597,0.52
7598,1.131
7599,1.425
7600,3.222
7601,1.806
7602,1.326
7603,1.016
7604,3.267
7605,1.094
7606,1.759
7607,2.625
7608,1.03
7609,1.936
7610,2.652
7611,1.406
7612,1.516
7613,1.185
7614,0.732
7615,2.139
7616,2.32
7617,3.37
7618,1.407
7619,3.404
7620,2.18
7621,2.825
7622,1.663
7623,0.838
7624,0.717
7625,5.00001
7626,1.619
7627,1.777
7628,2.678
7629,1.851
7630,2.056
7631,1.716
7632,2.559
7633,1.575
7634,3.473
7635,1.831
7636,3.185
7637,2.375
7638,1.063
7639,0.71
7640,2.786
7641,1.5
7642,1.77
7643,3.697
7644,2.0
7645,3.25
7646,0.992
7647,4.896
7648,1.125
7649,1.589
7650,1.001
7651,1.563
7652,1.854
7653,2.625
7654,3.683
7655,1.215
7656,1.694
7657,0.75
7658,0.75
7659,2.664
7660,1.078
7661,1.438
7662,4.188
7663,2.193
7664,2.751
7665,3.5
7666,1.89
7667,3.217
7668,1.595
7669,2.116
7670,0.675
7671,1.3
7672,1.653
7673,0.942
7674,2.729
7675,1.575
7676,3.243
7677,4.202
7678,3.691
7679,1.125
7680,0.833
7681,1.823
7682,1.773
7683,1.098
7684,1.678
7685,5.00001
7686,4.169
7687,0.953
7688,1.333
7689,0.14999
7690,0.939
7691,2.412
7692,1.031
7693,5.00001
7694,1.019
7695,5.00001
7696,0.55
7697,0.738
7698,1.375
7699,2.462
7700,1.41
7701,1.389
7702,1.672
7703,3.899
7704,2.181
7705,0.875
7706,2.547
7707,1.357
7708,3.289
7709,1.063
7710,0.526
7711,2.304
7712,0.799
7713,0.535
7714,1.355
7715,2.794
7716,2.36
7717,2.224
7718,1.282
7719,3.216
7720,2.141
7721,0.567
7722,1.754
7723,0.514
7724,1.343
7725,2.541
7726,1.088
7727,1.375
7728,2.545
7729,0.592
7730,0.764
7731,0.952
7732,2.389
7733,1.24
7734,1.294
7735,1.5
7736,0.694
7737,1.364
7738,1.128
7739,0.593
7740,0.743
7741,1.375
7742,2.434
7743,0.803
7744,0.508
7745,3.029
7746,3.979
7747,2.394
7748,5.00001
7749,0.893
7750,1.805
7751,2.075
7752,1.841
7753,1.456
7754,5.00001
7755,1.45
7756,4.188
7757,1.181
7758,1.55
7759,1.836
7760,0.864
7761,1.943
7762,0.883
7763,1.727
7764,0.575
7765,5.00001
7766,2.218
7767,0.895
7768,1.375
7769,5.00001
7770,0.666
7771,0.842
7772,1.297
7773,2.782
7774,0.587
7775,1.678
7776,1.369
7777,1.903
7778,3.036
7779,1.367
7780,1.584
7781,2.033
7782,0.648
7783,3.291
7784,2.208
7785,0.786
7786,3.768
7787,1.9
7788,2.228
7789,5.0
7790,1.633
7791,1.038
7792,1.851
7793,2.275
7794,0.815
7795,3.384
7796,2.282
7797,0.819
7798,1.41
7799,5.00001
7800,1.593
7801,0.726
7802,1.352
7803,2.241
7804,1.127
7805,1.525
7806,1.469
7807,1.017
7808,0.519
7809,1.393
7810,0.949
7811,1.74
7812,4.441
7813,2.063
7814,1.375
7815,1.39
7816,1.322
7817,2.102
7818,1.337
7819,2.353
7820,1.402
7821,1.094
7822,0.875
7823,2.348
7824,2.737
7825,1.651
7826,0.825
7827,2.177
7828,2.875
7829,2.917
7830,1.525
7831,1.62
7832,3.336
7833,2.343
7834,3.746
7835,1.174
7836,0.958
7837,1.0
7838,5.00001
7839,3.742
7840,2.145
7841,1.181
7842,0.911
7843,1.857
7844,0.813
7845,0.991
7846,1.477
7847,3.414
7848,1.474
7849,1.393
7850,5.00001
7851,3.054
7852,1.443
7853,0.844
7854,0.58
7855,2.368
7856,1.75
7857,3.536
7858,3.351
7859,2.39
7860,1.05
7861,1.039
7862,2.107
7863,3.853
7864,1.958
7865,1.62
7866,1.925
7867,1.375
7868,1.348
7869,0.568
7870,1.469
7871,2.558
7872,2.723
7873,3.328
7874,3.167
7875,0.436
7876,1.854
7877,1.875
7878,0.531
7879,2.688
7880,3.844
7881,4.203
7882,2.405
7883,1.8
7884,3.337
7885,2.938
7886,2.356
7887,1.712
7888,4.38
7889,0.59
7890,1.574
7891,3.663
7892,0.51
7893,2.67
7894,0.543
7895,2.324
7896,1.313
7897,2.442
7898,0.881
7899,2.688
7900,2.734
7901,3.343
7902,0.796
7903,3.551
7904,3.457
7905,1.941
7906,1.232
7907,1.193
7908,2.896
7909,1.863
7910,0.966
7911,5.00001
7912,2.385
7913,1.375
7914,1.755
7915,2.44
7916,1.08
7917,0.99
7918,4.017
7919,1.588
7920,1.613
7921,1.817
7922,3.476
7923,2.942
7924,2.333
7925,2.541
7926,0.875
7927,1.265
7928,2.731
7929,1.347
7930,0.908
7931,2.25
7932,2.383
7933,0.617
7934,4.0
7935,1.188
7936,2.317
7937,1.58
7938,2.208
7939,1.317
7940,0.723
7941,0.97
7942,0.613
7943,0.542
7944,0.992
7945,4.815
7946,1.75
7947,1.0
7948,5.00001
7949,0.958
7950,1.308
7951,2.827
7952,3.614
7953,0.657
7954,3.076
7955,1.941
7956,3.236
7957,3.261
7958,1.246
7959,0.582
7960,1.552
7961,0.729
7962,1.515
7963,1.139
7964,0.875
7965,1.2
7966,0.936
7967,3.182
7968,2.678
7969,0.737
7970,2.766
7971,1.113
7972,1.952
7973,3.719
7974,1.568
7975,1.345
7976,2.335
7977,0.692
7978,1.983
7979,4.059
7980,1.917
7981,3.331
7982,2.741
7983,1.549
7984,1.054
7985,1.311
7986,1.523
7987,3.5
7988,0.952
7989,2.772
7990,3.325
7991,1.172
7992,1.125
7993,1.449
7994,2.609
7995,0.993
7996,1.225
7997,0.877
7998,1.25
7999,3.02
8000,0.844
8001,1.923
8002,1.406
8003,0.95
8004,1.833
8005,1.596
8006,1.798
8007,0.598
8008,1.701
8009,2.177
8010,2.709
8011,0.864
8012,1.698
8013,1.837
8014,1.232
8015,1.445
8016,5.00001
8017,2.04
8018,1.156
8019,2.331
8020,0.869
8021,2.318
8022,3.716
8023,0.875
8024,3.381
8025,2.572
8026,2.31
8027,1.0
8028,3.921
8029,1.852
8030,2.051
8031,4.026
8032,3.22
8033,2.869
8034,2.75
8035,2.0
8036,0.871
8037,1.602
8038,3.05
8039,1.887
8040,1.795
8041,3.3
8042,1.948
8043,1.104
8044,2.169
8045,1.038
8046,2.25
8047,5.00001
8048,1.681
8049,2.398
8050,4.466
8051,1.058
8052,1.628
8053,3.213
8054,0.875
8055,1.038
8056,2.387
8057,4.5
8058,0.694
8059,0.49
8060,3.361
8061,5.0
8062,0.709
8063,1.991
8064,1.26
8065,2.083
8066,1.583
8067,2.239
8068,2.25
8069,0.996
8070,3.26
8071,1.308
8072,2.127
8073,3.496
8074,3.96
8075,1.928
8076,1.563
8077,0.85
8078,2.945
8079,4.667
8080,2.304
8081,1.944
8082,5.00001
8083,2.649
8084,0.684
8085,0.723
8086,5.00001
8087,1.734
8088,2.538
8089,1.08
8090,5.00001
8091,1.603
8092,2.757
8093,1.85
8094,1.488
8095,2.185
8096,2.325
8097,2.25
8098,1.667
8099,2.32
8100,2.711
8101,3.936
8102,1.592
8103,2.558
8104,0.808
8105,1.905
8106,4.727
8107,0.924
8108,1.578
8109,2.745
8110,0.875
8111,1.268
8112,2.83
8113,1.433
8114,1.575
8115,2.739
8116,1.064
8117,1.625
8118,2.135
8119,0.63
8120,2.392
8121,3.912
8122,1.07
8123,1.958
8124,0.55
8125,1.063
8126,1.984
8127,3.19
8128,1.618
8129,2.168
8130,1.19
8131,2.855
8132,2.227
8133,1.882
8134,1.586
8135,1.975
8136,1.167
8137,1.844
8138,0.741
